PEOE_VSA8,Disulfide,EState_VSA7,Atom1_ESP Pi (kcal/mol),c1ccncc1,Primary_arom_amine,NumAliphaticRings,PEOE_VSA12,NumSaturatedRings,Conju_LogP_Std,Alkene,Atom_PEOE-Charge_Sum,c1nc_nH_n1,c1c_nH_cn1,c1cc_nH_c1,c1ccc2_nH_ccc2c1,Atom_PEOE-Charge_Mean,c1ccc2cc3ccccc3cc2c1,c1cn_nH_c1,c1cc2ccc(ccnccc3ccc(ccn1)_nH_3)_nH_2,c1nnn_nH_1,c1ccc2ncccc2c1,c1nncs1,Alkylchloride,Alkylbromide,Tertiary_aliph_amine,Aldehyde,Oxime,Acetal,Hemiacetal,Chloroalkene,Bromoalkene,Enol,Carboxylic_ester,Nitrile,Aryliodide,Azo,Phosphonic_acid_derivative,Sugar_pattern_combi,SMR_VSA2,Sulfon,Conju_PEOE-Charge_Std,Conju_MR_Std,Conju_MR_Delta,Tri_boron,c1ccc2sc_n+_c2c1,Amide,Conju_PEOE-Charge_Delta,VSA_EState1,Alkylfluoride,Trifluoromethyl,c1ccc2occcc2c1,Lactone,Oxoarene,Arylfluoride,Thioacetal,SlogP_VSA10,Iaverage / mA cm-2,Kappa1,Fun_MR_Min,Mid-Fun_LogP_Delta,Atom Number,Alcohol,Althoxyl,HOMO,EState_VSA4,Chi1v,Tertiary_arom_amine,Secondary_aliph_amine
5.752853607,0,0.0,15.188635,0,0,0,0.0,0,0.0,0,-3.89e-16,0,0,0,0,-2.78e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,136.3333333,6.78,7.6358,0.8027,14,0,0,-0.246164,0.0,2.406670999,0,0
11.50570721,1,0.0,15.831529,0,0,0,0.0,0,0.0,0,-4.44e-16,0,0,0,0,-1.71e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,113.6666667,13.56,7.6358,1.7186,26,0,0,-0.242403,0.0,6.14802621,0,0
11.50570721,1,0.0,16.519479,0,0,0,0.0,0,0.0,0,-4.44e-16,0,0,0,0,-1.71e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,115.6666667,13.56,7.6358,1.7186,26,0,0,-0.238815,0.0,6.14802621,0,0
11.50570721,1,0.0,15.155981,0,0,0,0.0,0,0.0,0,-4.44e-16,0,0,0,0,-1.71e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,112.6666667,13.56,7.6358,1.7186,26,0,0,-0.242196,0.0,6.14802621,0,0
0.0,0,0.0,10.042731,0,0,0,0.0,0,0.0,0,2.22e-16,0,0,0,0,2.78e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,125.6666667,3.69,0.0,0.0,8,0,0,-0.217963,0.0,1.189722705,0,0
4.472719516,0,18.19910121,15.385835,0,1,0,0.0,0,0.0,0,5.55e-17,0,0,0,0,3.47e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,2.185671296,0,0,0,0,0,0,0,5.13155848,87.0,7.06153773,4.7524,1.4442,16,0,0,-0.219127,14.68934015,4.680647979,0,0
0.0,0,0.0,15.337022,0,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,13.37792895,0,0,0,0,0,1,0,9.521973528,94.66666667,6.543966449,1.108,1.0188,16,0,0,-0.217905,10.21662063,3.88764971,0,0
12.29761001,0,0.0,14.041539,0,0,0,0.0,0,0.0,0,2.78e-17,0,0,0,0,2.52e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,132.6666667,4.31,8.986,0.0,11,0,0,-0.24286,5.752853607,1.856931589,0,0
24.59522003,1,0.0,14.101099,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,84.33333333,8.62,15.182,0.0,20,0,0,-0.234512,24.59522003,5.048547388,0,0
0.0,0,35.02559381,11.606484,0,0,0,5.783244946,0,0.0,0,8.33e-17,0,0,0,0,4.63e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,94.33333333,7.705343814,5.2285,1.603,18,0,0,-0.250199,9.754294387,5.253766182,0,0
24.34735046,0,11.76188495,14.288166,0,0,1,0.0,1,0.0,0,-1.25e-16,0,0,0,0,-8.33e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,97.66666667,5.162450142,5.007,0.0,15,0,0,-0.230534,24.34735046,3.643281734,0,0
12.29761001,0,0.0,14.46317,0,0,1,0.0,1,0.0,0,2.36e-16,0,0,0,0,2.14e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.794537184,93.66666667,3.991821306,8.5317,0.0,11,0,0,-0.249333,12.29761001,2.786075375,0,1
11.50570721,0,0.0,13.811136,0,0,0,0.0,0,0.0,0,1.67e-16,0,0,0,0,9.25e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,94.33333333,8.62,2.2188,0.9375,18,2,2,-0.241541,0.0,3.56359429,0,0
4.895483476,0,6.066367068,11.948828,0,0,0,0.0,0,0.0,0,-1.94e-16,0,0,0,0,-1.39e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,106.6666667,5.50568521,2.2188,0.9375,14,0,0,-0.218486,0.0,2.72177746,0,0
12.39368714,1,36.39820241,12.56414,2,0,0,0.0,0,0.0,0,2.5e-16,0,0,0,0,1.14e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,133.3333333,9.551020408,7.591,0.9898,22,0,0,-0.24105,10.05191996,6.265706516,0,0
11.37477255,0,60.66367068,9.924862,0,0,0,0.0,0,0.0,0,-3.19e-16,0,0,0,0,-1.14e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,11.37477255,95.33333333,10.64127724,3.9627,0.0,28,0,0,-0.219054,11.37477255,5.433739641,0,0
0.0,0,22.89285968,12.353236,0,0,0,0.0,0,0.0,0,6.94e-17,0,0,0,0,7.71e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,154.3333333,2.912765957,24.319,0.0,9,0,0,-0.242094,0.0,2.414213562,0,0
19.50858877,0,11.33678588,12.983163,0,0,0,0.0,0,0.0,0,6.94e-17,0,0,0,0,3.02e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,125.3333333,9.334906061,23.313,1.7383,23,0,0,-0.201635,0.0,7.18507051,0,0
11.57690634,0,5.38006277,11.977493,0,0,0,0.0,0,0.0,0,1.39e-17,0,0,0,0,1.73e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,114.6666667,2.845982721,22.114,0.0,8,0,0,-0.257285,0.0,2.263944675,0,0
0.0,0,23.70964048,13.142882,0,0,0,0.0,0,0.0,0,-8.33e-17,0,0,0,0,-5.95e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1.261574074,0,0,0,0,0,0,0,0.0,149.3333333,4.939958514,21.992,0.0,14,0,0,-0.244095,5.516700718,3.628635174,0,0
0.0,0,18.19910121,12.736787,0,0,0,0.0,0,0.0,0,1.39e-17,0,0,0,0,3.85e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,-0.426805556,0,0,0,0,0,0,0,0.0,85.0,13.01452023,8.986,1.161,36,0,0,-0.236745,0.0,7.152871201,0,0
4.747022453,0,0.0,13.369381,0,0,4,0.0,4,0.0,0,-2.01e-16,0,0,0,0,-7.45e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.494791667,0,0,0,0,0,0,0,0.0,86.66666667,6.822036359,8.986,0.0,27,0,0,-0.236527,17.75371814,5.405715179,0,0
9.918116789,0,24.26546827,14.564278,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,96.33333333,5.987226463,5.853,0.6895,13,0,0,-0.227297,9.918116789,3.059134308,0,0
9.790966951,0,24.26546827,14.537963,0,0,0,0.0,0,0.0,0,-2.78e-16,0,0,0,0,-1.98e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,104.0,6.046262626,8.986,0.3805,14,0,0,-0.212278,9.790966951,3.163007992,0,0
9.790966951,0,24.26546827,14.269183,0,0,0,0.0,0,0.0,0,-1.53e-16,0,0,0,0,-1.09e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,100.6666667,6.046262626,8.986,0.3805,14,0,0,-0.223647,9.790966951,3.163007992,0,0
9.790966951,0,24.26546827,14.501425,0,0,0,0.0,0,0.0,0,8.33e-17,0,0,0,0,5.95e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,99.66666667,6.046262626,8.986,0.3805,14,0,0,-0.222637,9.790966951,3.168991056,0,0
6.196843572,0,18.19910121,12.473503,1,0,0,0.0,0,0.0,0,6.94e-17,0,0,0,0,5.78e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,138.3333333,4.653846154,8.986,0.0,12,0,0,-0.236057,5.025959979,2.441301215,0,0
17.28917062,0,12.13273414,14.423264,1,0,0,0.0,0,0.0,0,-1.11e-16,0,0,0,0,-9.25e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,134.0,4.653846154,8.986,0.0,12,0,0,-0.244629,4.895483476,2.431235109,0,0
17.64362517,0,18.19910121,14.733753,1,0,0,0.0,0,0.0,0,8.33e-17,0,0,0,0,5.55e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,129.3333333,5.633333333,8.986,0.556,15,0,0,-0.243973,11.4467816,3.072717511,0,0
0.0,0,0.0,13.985197,0,0,0,0.0,0,0.0,0,-2.78e-17,0,0,0,0,-8.16e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,85.33333333,12.7,8.986,0.0,34,0,0,-0.239577,11.50570721,6.397366596,0,0
0.0,0,0.0,14.029267,0,0,0,0.0,0,0.0,0,-5.55e-17,0,0,0,0,-1.98e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,108.3333333,10.7,8.986,0.0,28,0,0,-0.239609,11.50570721,5.397366596,0,0
0.0,0,0.0,14.192581,0,0,0,0.0,0,0.0,0,1.11e-16,0,0,0,0,5.84e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,83.66666667,7.7,8.986,0.0,19,0,0,-0.23994,11.50570721,3.897366596,0,0
0.0,0,0.0,14.306475,0,0,0,0.0,0,0.0,0,-1.67e-16,0,0,0,0,-1.04e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,97.66666667,6.7,8.986,0.0,16,0,0,-0.24043,11.50570721,3.397366596,0,0
0.0,0,0.0,14.944512,0,0,0,0.0,0,0.0,0,-8.33e-17,0,0,0,0,-8.33e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,129.6666667,4.7,8.986,0.0,10,0,0,-0.243849,11.50570721,2.397366596,0,0
