Conju-Strut Wiener Index (Max-Conju),NumAromaticRings,Fun_PEOE-Charge_Mean,Full-Mol Wiener Index,Conju_PEOE-Charge_Max,Mid-Fun_LogP_Delta,Chi2v,PEOE_VSA9,Atom_MR_Max,Occupied Orbitals,Atom1_ALIE Min value,PEOE_VSA1,Alcohol,ExactMolWt,Conju_LogP_Std,Atom_LogP_Max,Mid-Fun_PEOE-Charge_Mean,VSA_EState8,LUMO,Conju_PEOE-Charge_Min,Althoxyl,Sulfon,Num of Conju-Strut,VSA_EState3,LabuteASA,Conju_MR_Std,Nitro,Conju_MR_Delta,Arylchloride,Primary_arom_amine,Conju_PEOE-Charge_Mean,Conju_PEOE-Charge_Delta,HeavyAtomMolWt,Arylfluoride,MaxAbsPartialCharge,Conju_PEOE-Charge_Sum,c1ccc2sc_n+_c2c1,MolWt,c1nc_nH_n1,Chi2n,SlogP_VSA7,VSA_EState9,Chi0v,Mid-Fun_PEOE-Charge_Max,Fun_PEOE-Charge_Sum,Octopole Moment,NumAliphaticCarbocycles,Conju_PEOE-Charge_Std,ALIE Average Value,PEOE_VSA6,Max Conju-Distance (Max-Conju),PEOE_VSA4,Amide,Sulfonic_derivative,c1c_nH_cn1,Conju_LogP_Delta,NumHDonors,Tri_boron,c1cc_nH_c1,c1ccc2_nH_ccc2c1,c1ccc2cc3ccccc3cc2c1,Atom_PEOE-Charge_Sum,c1cn_nH_c1,Mid-Fun_PEOE-Charge_Sum,c1cc2ccc(ccnccc3ccc(ccn1)_nH_3)_nH_2,c1nnn_nH_1,c1ccc2ncccc2c1,c1nncs1,Alkylchloride,Alkylbromide,Atom_LogP_Delta,Tertiary_aliph_amine,Aldehyde,Oxime,Acetal,Hemiacetal,Chloroalkene,Molecule Weight,Bromoalkene,Enol,Carboxylic_ester,Atom_PEOE-Charge_Mean,Nitrile,Aryliodide,Azo,Alkene,LEAE Minimal Value,Quadrupole Moment,NumHAcceptors,PEOE_VSA3,Lactam,Atom1_ESP Pi (kcal/mol)
0.9,3,-0.021938522,1.921052632,-0.011203923,1.161,5.479306801,4.747022453,7.591,73,8.228511,0.0,0,276.0972715,0.0,0.6482,-0.021938522,0.0,-0.035831,-0.011203923,0,0,3,0.0,125.0656003,0.0,0,0.0,0,0,-0.011203923,0.0,260.276,0,0.158024362,-0.03361177,0,276.404,0,4.808486408,0.0,0.0,12.00189482,-0.011203923,-0.087754089,173.2158,0,0.0,11.90232,90.99550603,3,12.62878915,0,0,0,0.0,1,0,0,0,0,1.39e-17,0,-0.087754089,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,276.39582,0,0,0,3.85e-19,0,0,0,0,-0.55395,11.245094,1,0.0,0,12.736787
0.0,0,-0.069667363,0.0,0.0,0.0,6.090580375,0.0,7.591,46,7.970661,0.0,0,168.0972715,0.0,0.6482,-0.069667363,0.0,0.012465,0.0,0,0,0,0.0,74.16130326,0.0,0,0.0,0,0,0.0,0.0,152.177,0,0.172470493,0.0,0,168.305,0,5.141897077,0.0,0.0,7.816332281,-0.069667363,-0.069667363,68.5715,4,0.0,11.90754,0.0,0,12.62878915,0,0,0,0.0,1,0,0,0,0,-2.01e-16,0,-0.069667363,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,168.2992,0,0,0,-7.45e-18,0,0,0,0,0.0,9.037909,1,0.0,0,13.369381
1.107142857,1,9.25e-18,1.107142857,0.0,0.6895,2.42925034,0.0,7.591,37,8.677142,0.0,0,143.9800488,0.0,0.6895,0.039960964,0.0,-0.024672,0.0,0,0,1,0.752592593,58.88973601,0.0,0,0.0,1,0,0.0,0.0,139.586,0,0.143425147,0.0,0,144.626,0,1.47641678,5.022633314,0.0,5.784935282,0.084355821,2.78e-17,71.0605,0,0.0,11.98359,11.60093989,5,0.0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.119882892,0,0,0,0,0,0,0.9572,0,0,0,0,0,0,144.62184,0,0,0,0.0,0,0,0,0,-0.49134,13.37769,1,0.0,0,14.564278
1.107142857,1,-8.33e-17,1.107142857,-2.78e-16,0.3805,2.549193338,0.0,7.591,37,8.596751,0.0,0,141.9910922,0.0,0.6482,0.023684992,0.0,-0.019807,-2.78e-16,0,0,1,0.0,59.74153645,0.0,0,0.0,0,0,-2.78e-16,0.0,136.2,0,0.143425557,-2.78e-16,0,142.248,0,1.516397779,0.0,0.0,5.99268265,0.035527487,-2.5e-16,122.8029,0,0.0,11.73196,0.0,5,0.0,0,0,0,0.0,2,0,0,0,0,-2.78e-16,0,0.071054975,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,142.24163,0,0,0,-1.98e-17,0,0,0,0,-0.38179,12.307203,2,0.0,0,14.537963
1.089285714,1,-4.63e-17,1.089285714,-9.71e-17,0.3805,2.552647662,0.0,7.591,37,8.649369,0.0,0,141.9910922,0.0,0.6482,0.023657968,0.0,-0.019436,-9.71e-17,0,0,1,0.0,59.74153645,0.0,0,0.0,0,0,-9.71e-17,0.0,136.2,0,0.143385764,-9.71e-17,0,142.248,0,1.519852103,0.0,0.0,5.99268265,0.035486952,-1.39e-16,90.8719,0,0.0,11.73347,6.066367068,4,0.0,0,0,0,0.0,2,0,0,0,0,-1.53e-16,0,0.070973904,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,142.24163,0,0,0,-1.09e-17,0,0,0,0,-0.38473,11.366591,2,0.0,0,14.269183
1.071428571,1,2.31e-17,1.071428571,8.33e-17,0.3805,2.45232571,0.0,7.591,37,8.718747,0.0,0,141.9910922,0.0,0.6482,0.022901615,0.0,-0.019116,8.33e-17,0,0,1,0.0,59.74153645,0.0,0,0.0,0,0,8.33e-17,0.0,136.2,0,0.142290682,8.33e-17,0,142.248,0,1.488714335,0.0,0.0,5.99268265,0.034352423,6.94e-17,43.4692,0,0.0,11.73248,12.13273414,4,0.0,0,0,0,0.0,2,0,0,0,0,8.33e-17,0,0.068704845,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,142.24163,0,0,0,5.95e-18,0,0,0,0,-0.48468,15.653563,2,0.0,0,14.501425
1.0,1,4.86e-17,1.0,1.25e-16,0.0,1.646135269,5.025959979,7.591,29,8.699802,0.0,0,111.0142702,0.0,0.6482,1.25e-16,0.0,-0.035012,1.25e-16,0,0,1,0.766203704,47.80611776,0.0,0,0.0,0,0,1.25e-16,0.0,106.129,0,0.250222508,1.25e-16,0,111.169,0,1.187936379,0.0,0.0,4.598255459,1.25e-16,9.71e-17,35.342,0,0.0,11.96408,6.066367068,4,0.0,0,0,0,0.0,1,0,0,0,0,6.94e-17,0,1.25e-16,0,0,0,0,0,0,0.9721,0,0,0,0,0,0,111.16487,0,0,0,5.78e-18,0,0,0,0,-0.77157,9.955501,2,0.0,0,12.473503
1.0,1,-2.08e-17,1.0,-5.55e-17,0.0,1.721810265,0.0,7.591,29,8.86085,0.0,0,111.0142702,0.0,0.6482,-5.55e-17,0.0,-0.034551,-5.55e-17,0,0,1,0.0,47.80611776,0.0,0,0.0,0,0,-5.55e-17,0.0,106.129,0,0.264654616,-5.55e-17,0,111.169,0,1.205412485,0.0,0.0,4.598255459,-5.55e-17,-4.16e-17,64.9359,0,0.0,11.99013,0.0,4,0.0,0,0,0,0.0,1,0,0,0,0,-1.11e-16,0,-5.55e-17,0,0,0,0,0,0,0.9721,0,0,0,0,0,0,111.16487,0,0,0,-9.25e-18,0,0,0,0,-0.58047,12.955517,2,0.0,0,14.423264
0.9,1,-0.060802485,1.142857143,-0.051322011,0.556,1.795416612,0.0,7.591,33,8.177306,0.0,0,125.0299202,0.0,0.6482,-0.060802485,0.0,-0.037139,-0.051322011,0,0,1,0.0,54.17105988,0.0,0,0.0,0,0,-0.051322011,0.0,118.14,0,0.260442152,-0.051322011,0,125.196,0,1.479188846,0.0,0.0,5.30536224,-0.051322011,-0.121604969,52.9621,0,0.0,11.95604,6.066367068,3,12.62878915,0,0,0,0.0,1,0,0,0,0,8.33e-17,0,-0.121604969,0,0,0,0,0,0,0.9721,0,0,0,0,0,0,125.19149,0,0,0,5.55e-18,0,0,0,0,-0.7111,13.80667,2,0.0,0,14.733753
0.0,0,-0.077160952,0.0,0.0,0.0,4.170067911,0.0,7.591,57,8.02673,0.0,0,206.1162927,0.0,0.6482,-0.077160952,0.0,0.01652,0.0,0,0,0,0.0,88.33386338,0.0,0,0.0,0,0,0.0,0.0,184.244,0,0.179363901,0.0,0,206.42,0,3.27564072,0.0,0.0,9.754349385,-0.077160952,-0.154321905,529.6783,0,0.0,11.87763,38.52492974,0,25.2575783,0,0,0,0.0,2,0,0,0,0,-2.78e-17,0,-0.154321905,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,206.41163,0,0,0,-8.16e-19,0,0,0,0,0.0,42.623028,2,0.0,0,13.985197
0.0,0,-0.077160952,0.0,0.0,0.0,3.46296113,0.0,7.591,49,8.027367,0.0,0,178.0849926,0.0,0.6482,-0.077160952,0.0,0.016474,0.0,0,0,0,0.0,75.60397916,0.0,0,0.0,0,0,0.0,0.0,160.222,0,0.179363901,0.0,0,178.366,0,2.568533939,0.0,0.0,8.340135822,-0.077160952,-0.154321905,379.8979,0,0.0,11.84117,25.68328649,0,25.2575783,0,0,0,0.0,2,0,0,0,0,-5.55e-17,0,-0.154321905,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,178.3584,0,0,0,-1.98e-18,0,0,0,0,0.0,33.775553,2,0.0,0,14.029267
0.0,0,-0.077160948,0.0,0.0,0.0,2.402300958,0.0,7.591,37,8.035676,0.0,0,136.0380424,0.0,0.6482,-0.077160948,0.0,0.015788,0.0,0,0,0,0.0,56.50915281,0.0,0,0.0,0,0,0.0,0.0,124.189,0,0.179363897,0.0,0,136.285,0,1.507873767,0.0,0.0,6.218815479,-0.077160948,-0.154321897,185.49,0,0.0,11.75424,6.420821623,0,25.2575783,0,0,0,0.0,2,0,0,0,0,1.11e-16,0,-0.154321897,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,136.27854,0,0,0,5.84e-18,0,0,0,0,0.0,19.437454,2,0.0,0,14.192581
0.0,0,-0.077160431,0.0,0.0,0.0,2.048747568,0.0,7.591,33,8.049127,0.0,0,122.0223923,0.0,0.6482,-0.077160431,0.0,0.014627,0.0,0,0,0,0.0,50.1442107,0.0,0,0.0,0,0,0.0,0.0,112.178,0,0.179363387,0.0,0,122.258,0,1.154320377,0.0,0.0,5.511708698,-0.077160431,-0.154320863,153.0647,0,0.0,11.71106,0.0,0,25.2575783,0,0,0,0.0,2,0,0,0,0,-1.67e-16,0,-0.154320863,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,122.25193,0,0,0,-1.04e-17,0,0,0,0,0.0,16.347158,2,0.0,0,14.306475
0.0,0,-0.076279342,0.0,0.0,0.0,1.341640786,0.0,7.591,25,8.158677,0.0,0,93.99109219,0.0,0.6482,-0.076279342,0.0,0.003362,0.0,0,0,0,0.0,37.41432647,0.0,0,0.0,0,0,0.0,0.0,88.156,0,0.178512939,0.0,0,94.204,0,0.447213595,0.0,0.0,4.097495135,-0.076279342,-0.152558684,77.9813,0,0.0,11.58957,0.0,0,25.2575783,0,0,0,0.0,2,0,0,0,0,-8.33e-17,0,-0.152558684,0,0,0,0,0,0,0.9159,0,0,0,0,0,0,94.19869,0,0,0,-8.33e-18,0,0,0,0,0.0,8.248006,2,0.0,0,14.944512
